Ano;Cód.;Município;Produto Interno Bruto a preços correntes (Mil Reais);Participação do valor adicionado bruto a preços correntes dos serviços, exclusive administração, defesa, educação e saúde públicas e seguridade social, no valor adicionado bruto a preços correntes total (%)
2016;4107124;Diamante do Sul (PR);51885;15,5
2016;4107157;Diamante D'Oeste (PR);102276;22,72
2016;4107207;Dois Vizinhos (PR);1482915;47,63
2016;4107256;Douradina (PR);490903;48,94
2016;4107306;Doutor Camargo (PR);151396;46,1
2016;4107405;Enéas Marques (PR);218440;20,38
2016;4107504;Engenheiro Beltrão (PR);396817;47,29
2016;4107520;Esperança Nova (PR);44421;18,25
2016;4107538;Entre Rios do Oeste (PR);221212;45,96
2016;4107546;Espigão Alto do Iguaçu (PR);118404;19,41
2016;4107553;Farol (PR);147104;29,73
2016;4107603;Faxinal (PR);413669;45,13
2016;4107652;Fazenda Rio Grande (PR);2066526;46,98
2016;4107702;Fênix (PR);138369;36,83
2016;4107736;Fernandes Pinheiro (PR);151239;24,2
2016;4107751;Figueira (PR);144667;28,37
2016;4107801;Floraí (PR);157988;33,11
2016;4107850;Flor da Serra do Sul (PR);120599;29,45
2016;4107900;Floresta (PR);180639;44,36
2016;4108007;Florestópolis (PR);228214;35,1
2016;4108106;Flórida (PR);56418;34,57
2016;4108205;Formosa do Oeste (PR);276115;39,35
2016;4108304;Foz do Iguaçu (PR);13550781;34,06
2016;4108320;Francisco Alves (PR);182433;31,73
2016;4108403;Francisco Beltrão (PR);2843646;56,27
2016;4108452;Foz do Jordão (PR);104880;23,88
2016;4108502;General Carneiro (PR);295214;29,72
2016;4108551;Godoy Moreira (PR);43547;22,27
2016;4108601;Goioerê (PR);776716;53,32
2016;4108650;Goioxim (PR);164749;25,16
2016;4108700;Grandes Rios (PR);118413;30
2016;4108809;Guaíra (PR);897505;55,41
2016;4108908;Guairaçá (PR);187203;24,69
2016;4108957;Guamiranga (PR);192563;17,72
2016;4109005;Guapirama (PR);111673;23,84
2016;4109104;Guaporema (PR);54084;17,41
2016;4109203;Guaraci (PR);105060;26,72
2016;4109302;Guaraniaçu (PR);349065;35,97
2016;4109401;Guarapuava (PR);5239647;57,22
2016;4109500;Guaraqueçaba (PR);103789;27,52
2016;4109609;Guaratuba (PR);750497;55,4
2016;4109658;Honório Serpa (PR);179415;24,36
2016;4109708;Ibaiti (PR);584908;48,13
2016;4109757;Ibema (PR);137865;36,21
2016;4109807;Ibiporã (PR);2318664;61,17
2016;4109906;Icaraíma (PR);201014;35,9
2016;4110003;Iguaraçu (PR);134447;37,81
2016;4110052;Iguatu (PR);62182;23,56
2016;4110078;Imbaú (PR);204865;37,23
2016;4110102;Imbituva (PR);724225;30,68
2016;4110201;Inácio Martins (PR);158243;27,54
2016;4110300;Inajá (PR);53997;20,97
2016;4110409;Indianópolis (PR);503037;31,04
2016;4110508;Ipiranga (PR);395488;27,04
2016;4110607;Iporã (PR);359580;41,4
2016;4110656;Iracema do Oeste (PR);75375;30,95
2016;4110706;Irati (PR);1573411;50,47
2016;4110805;Iretama (PR);227119;41,96
2016;4110904;Itaguajé (PR);93198;28,08
2016;4110953;Itaipulândia (PR);360916;33,28
2016;4111001;Itambaracá (PR);135464;31,96
2016;4111100;Itambé (PR);171257;43,16
2016;4111209;Itapejara d'Oeste (PR);479580;41,05
2016;4111258;Itaperuçu (PR);452148;44,21
2016;4111308;Itaúna do Sul (PR);71026;45,43
2016;4111407;Ivaí (PR);283522;29,27
2016;4111506;Ivaiporã (PR);707313;62,97
2016;4111555;Ivaté (PR);193852;30,23
2016;4111605;Ivatuba (PR);106529;45,45
2016;4111704;Jaboti (PR);85867;25,99
2016;4111803;Jacarezinho (PR);1145170;46,87
2016;4111902;Jaguapitã (PR);730167;36,45
2016;4112009;Jaguariaíva (PR);1389981;29,01
2016;4112108;Jandaia do Sul (PR);595817;58,3
2016;4112207;Janiópolis (PR);167000;29,32
2016;4112306;Japira (PR);98640;18,81
2016;4112405;Japurá (PR);205088;43,67
2016;4112504;Jardim Alegre (PR);229952;44,47
2016;4112603;Jardim Olinda (PR);36110;18,53
2016;4112702;Jataizinho (PR);193582;46,16
2016;4112751;Jesuítas (PR);318590;35,85
2016;4112801;Joaquim Távora (PR);525381;42,15
2016;4112900;Jundiaí do Sul (PR);97995;15,21
2016;4112959;Juranda (PR);334602;48,82
2016;4113007;Jussara (PR);213421;52,23
2016;4113106;Kaloré (PR);94006;38,01
2016;4113205;Lapa (PR);1743396;36,79
2016;4113254;Laranjal (PR);82688;17,6
2016;4113304;Laranjeiras do Sul (PR);694197;51,99
2016;4113403;Leópolis (PR);119548;19,11
2016;4113429;Lidianópolis (PR);78866;29,47
2016;4113452;Lindoeste (PR);170546;38,48
2016;4113502;Loanda (PR);494348;49,62
2016;4113601;Lobato (PR);176927;32,97
2016;4113700;Londrina (PR);18474866;65,03
2016;4113734;Luiziana (PR);241151;33,56
2016;4113759;Lunardelli (PR);73886;31,95
2016;4113809;Lupionópolis (PR);92174;44,79
2016;4113908;Mallet (PR);603288;22,42
2016;4114005;Mamborê (PR);527900;44,2
2016;4114104;Mandaguaçu (PR);505550;50,68
2016;4114203;Mandaguari (PR);1333703;36,89
2016;4114302;Mandirituba (PR);548344;37,8
2016;4114351;Manfrinópolis (PR);54507;13,52
2016;4114401;Mangueirinha (PR);1697492;14,86
2016;4114500;Manoel Ribas (PR);357316;42,27
2016;4114609;Marechal Cândido Rondon (PR);2078276;50,91
2016;4114708;Maria Helena (PR);102063;22,56
2016;4114807;Marialva (PR);1373523;54,89
2016;4114906;Marilândia do Sul (PR);267390;37,18
2016;4115002;Marilena (PR);112315;32,1
2016;4115101;Mariluz (PR);211710;31,4
2016;4115200;Maringá (PR);16092130;66,39
2016;4115309;Mariópolis (PR);236475;35,38
2016;4115358;Maripá (PR);362267;32,78
2016;4115408;Marmeleiro (PR);402245;45,18
2016;4115457;Marquinho (PR);80734;19,93
2016;4115507;Marumbi (PR);67709;30,03
2016;4115606;Matelândia (PR);755066;35,81
2016;4115705;Matinhos (PR);943946;74,64
2016;4115739;Mato Rico (PR);76717;15,01
2016;4115754;Mauá da Serra (PR);269649;37,75
2016;4115804;Medianeira (PR);1673023;53,07
2016;4115853;Mercedes (PR);199501;38,82
2016;4115903;Mirador (PR);86805;13,18
2016;4116000;Miraselva (PR);40175;25,35
2016;4116059;Missal (PR);332207;36,57
2016;4116109;Moreira Sales (PR);241522;38,59
2016;4116208;Morretes (PR);301525;45,96
2016;4116307;Munhoz de Melo (PR);84879;19,78
2016;4116406;Nossa Senhora das Graças (PR);71995;21,56
2016;4116505;Nova Aliança do Ivaí (PR);39036;22,59
2016;4116604;Nova América da Colina (PR);85318;23,52
2016;4116703;Nova Aurora (PR);520238;38,29
2016;4116802;Nova Cantu (PR);196501;34,79
2016;4116901;Nova Esperança (PR);659551;51,83
2016;4116950;Nova Esperança do Sudoeste (PR);106243;21,4
2016;4117008;Nova Fátima (PR);207537;42,83
2016;4117057;Nova Laranjeiras (PR);196710;25
2016;4117107;Nova Londrina (PR);303665;52,27
2016;4117206;Nova Olímpia (PR);75152;34,17
2016;4117214;Nova Santa Bárbara (PR);73077;31,6
2016;4117222;Nova Santa Rosa (PR);310572;40,51
2016;4117255;Nova Prata do Iguaçu (PR);303549;31,82
2016;4117271;Nova Tebas (PR);124701;23,98
2016;4117297;Novo Itacolomi (PR);60557;19,24
2016;4117305;Ortigueira (PR);1218084;19,68
2016;4117404;Ourizona (PR);97971;30,22
2016;4117453;Ouro Verde do Oeste (PR);168583;27,29
2016;4117503;Paiçandu (PR);771026;59,19
2016;4117602;Palmas (PR);1063632;47,82
2016;4117701;Palmeira (PR);1292989;34,82
2016;4117800;Palmital (PR);244762;38,12
2016;4117909;Palotina (PR);1948350;51,04
2016;4118006;Paraíso do Norte (PR);323278;45,43
2016;4118105;Paranacity (PR);306965;37,07
2016;4118204;Paranaguá (PR);8308348;58,32
2016;4118303;Paranapoema (PR);59535;23,12
2016;4118402;Paranavaí (PR);2224810;55,71
2016;4118451;Pato Bragado (PR);150596;30,36
2016;4118501;Pato Branco (PR);3333655;55,65
2016;4118600;Paula Freitas (PR);242339;38,83
2016;4118709;Paulo Frontin (PR);268898;24,39
2016;4118808;Peabiru (PR);307430;40,47
2016;4118857;Perobal (PR);151264;24,51
2016;4118907;Pérola (PR);353602;29,32
2016;4119004;Pérola d'Oeste (PR);158956;37,05
2016;4119103;Piên (PR);691499;19,84
2016;4119152;Pinhais (PR);5386041;63,72
2016;4119202;Pinhalão (PR);159539;24,1
2016;4119251;Pinhal de São Bento (PR);47716;18,1
2016;4119301;Pinhão (PR);1893945;9,95
2016;4119400;Piraí do Sul (PR);686739;27,74
2016;4119509;Piraquara (PR);1131385;42
2016;4119608;Pitanga (PR);817084;44,98
2016;4119657;Pitangueiras (PR);67801;21,72
2016;4119707;Planaltina do Paraná (PR);97349;30,25
2016;4119806;Planalto (PR);297629;35,73
2016;4119905;Ponta Grossa (PR);12973746;50,8
2016;4119954;Pontal do Paraná (PR);477324;57,1
2016;4120002;Porecatu (PR);631361;21,86
2016;4120101;Porto Amazonas (PR);111604;21,97
2016;4120150;Porto Barreiro (PR);87324;22,74
2016;4120200;Porto Rico (PR);61378;40,23
2016;4120309;Porto Vitória (PR);57873;22,06
2016;4120333;Prado Ferreira (PR);99942;31,49
2016;4120358;Pranchita (PR);189789;40,48
2016;4120408;Presidente Castelo Branco (PR);109318;36,16
2016;4120507;Primeiro de Maio (PR);272217;42,72
2016;4120606;Prudentópolis (PR);1055276;38,56
2016;4120655;Quarto Centenário (PR);221446;28,43
2016;4120705;Quatiguá (PR);176426;51,71
2016;4120804;Quatro Barras (PR);1244564;52,56
2016;4120853;Quatro Pontes (PR);160166;28,4
2016;4120903;Quedas do Iguaçu (PR);1269378;18,95
2016;4121000;Querência do Norte (PR);199786;34,22
2016;4121109;Quinta do Sol (PR);168101;35,37
2016;4121208;Quitandinha (PR);313578;34,1
2016;4121257;Ramilândia (PR);84221;21,54
2016;4121307;Rancho Alegre (PR);99337;24,54
2016;4121356;Rancho Alegre D'Oeste (PR);138981;26,08
2016;4121406;Realeza (PR);578394;57,09
2016;4121505;Rebouças (PR);324382;26,47
2016;4121604;Renascença (PR);251652;34,27
2016;4121703;Reserva (PR);568913;33,78
2016;4121752;Reserva do Iguaçu (PR);147293;19,09
2016;4121802;Ribeirão Claro (PR);478577;19,74
2016;4121901;Ribeirão do Pinhal (PR);214510;41,35
2016;4122008;Rio Azul (PR);480086;22,21
2016;4122107;Rio Bom (PR);58848;22,78
2016;4122156;Rio Bonito do Iguaçu (PR);276105;30,56
2016;4122172;Rio Branco do Ivaí (PR);84171;33,43
2016;4122206;Rio Branco do Sul (PR);1074246;25,32
2016;4122305;Rio Negro (PR);1011802;40,01
2016;4122404;Rolândia (PR);2463425;43,51
2016;4122503;Roncador (PR);369767;35,82
2016;4122602;Rondon (PR);268620;33,03
2016;4122651;Rosário do Ivaí (PR);83501;27,89
2016;4122701;Sabáudia (PR);351728;48,88
2016;4122800;Salgado Filho (PR);101768;27,46
2016;4122909;Salto do Itararé (PR);94436;20,19
2016;4123006;Salto do Lontra (PR);340719;33,57
2016;4123105;Santa Amélia (PR);69798;32,37
2016;4123204;Santa Cecília do Pavão (PR);108040;43,19
2016;4123303;Santa Cruz de Monte Castelo (PR);263138;36,07
2016;4123402;Santa Fé (PR);233430;42,96
2016;4123501;Santa Helena (PR);854651;38,65
2016;4123600;Santa Inês (PR);42518;20,6
2016;4123709;Santa Isabel do Ivaí (PR);171697;43,97
2016;4123808;Santa Izabel do Oeste (PR);285231;39,5
2016;4123824;Santa Lúcia (PR);109757;26,68
2016;4123857;Santa Maria do Oeste (PR);180153;27,27
2016;4123907;Santa Mariana (PR);322781;38,32
2016;4123956;Santa Mônica (PR);74172;21,67
2016;4124004;Santana do Itararé (PR);97870;20,83
2016;4124020;Santa Tereza do Oeste (PR);361618;33,91
2016;4124053;Santa Terezinha de Itaipu (PR);524218;51,3
2016;4124103;Santo Antônio da Platina (PR);1005826;54,23
2016;4124202;Santo Antônio do Caiuá (PR);45203;23,81
2016;4124301;Santo Antônio do Paraíso (PR);65230;23,34
2016;4124400;Santo Antônio do Sudoeste (PR);486010;39,61
2016;4124509;Santo Inácio (PR);374464;31,61
2016;4124608;São Carlos do Ivaí (PR);266654;26,77
2016;4124707;São Jerônimo da Serra (PR);203619;29,42
2016;4124806;São João (PR);654391;42,93
2016;4124905;São João do Caiuá (PR);106751;27,88
2016;4125001;São João do Ivaí (PR);242668;49,13
2016;4125100;São João do Triunfo (PR);457547;17,13
2016;4125209;São Jorge d'Oeste (PR);256232;30,78
2016;4125308;São Jorge do Ivaí (PR);261873;41,9
2016;4125357;São Jorge do Patrocínio (PR);109397;29,26
2016;4125407;São José da Boa Vista (PR);151383;17,63
2016;4125456;São José das Palmeiras (PR);81916;24,27
2016;4125506;São José dos Pinhais (PR);20145048;51,97
2016;4125555;São Manoel do Paraná (PR);51010;20,56
2016;4125605;São Mateus do Sul (PR);1191201;39,64
2016;4125704;São Miguel do Iguaçu (PR);1018702;46,51
2016;4125753;São Pedro do Iguaçu (PR);178342;38
2016;4125803;São Pedro do Ivaí (PR);261289;39,37
2016;4125902;São Pedro do Paraná (PR);65762;26,72
2016;4126009;São Sebastião da Amoreira (PR);188649;44,13
2016;4126108;São Tomé (PR);164131;28,57
2016;4126207;Sapopema (PR);97952;24,78
2016;4126256;Sarandi (PR);1416239;52,93
2016;4126272;Saudade do Iguaçu (PR);802652;4,06
2016;4126306;Sengés (PR);450286;24,72
2016;4126355;Serranópolis do Iguaçu (PR);190454;26,55
2016;4126405;Sertaneja (PR);263417;41
2016;4126504;Sertanópolis (PR);567769;48
2016;4126603;Siqueira Campos (PR);471567;43,28
2016;4126652;Sulina (PR);92569;21,7
2016;4126678;Tamarana (PR);268940;31,4
2016;4126702;Tamboara (PR);104947;26,96
2016;4126801;Tapejara (PR);448708;36,1
2016;4126900;Tapira (PR);120818;33,93
2016;4127007;Teixeira Soares (PR);328138;24,01
2016;4127106;Telêmaco Borba (PR);3389351;27,76
2016;4127205;Terra Boa (PR);398685;35,91
2016;4127304;Terra Rica (PR);328120;35,63
2016;4127403;Terra Roxa (PR);642748;40,4
2016;4127502;Tibagi (PR);887025;26,82
2016;4127601;Tijucas do Sul (PR);352435;54,95
2016;4127700;Toledo (PR);5407335;48,82
2016;4127809;Tomazina (PR);167354;26,41
2016;4127858;Três Barras do Paraná (PR);306523;27,08
2016;4127882;Tunas do Paraná (PR);106383;31,34
2016;4127908;Tuneiras do Oeste (PR);184100;24,7
2016;4127957;Tupãssi (PR);322938;41,26
2016;4127965;Turvo (PR);379343;24,47
2016;4128005;Ubiratã (PR);900092;44,48
2016;4128104;Umuarama (PR);3159549;63,94
2016;4128203;União da Vitória (PR);1407133;53,32
2016;4128302;Uniflor (PR);58677;25,38
2016;4128401;Uraí (PR);241715;43,04
2016;4128500;Wenceslau Braz (PR);484190;56,07
2016;4128534;Ventania (PR);234375;26,89
2016;4128559;Vera Cruz do Oeste (PR);240188;31,2
2016;4128609;Verê (PR);277092;38,68
2016;4128625;Alto Paraíso (PR);83094;19,85
2016;4128633;Doutor Ulysses (PR);66501;19,22
2016;4128658;Virmond (PR);96746;26,04
2016;4128708;Vitorino (PR);349190;43,29
2016;4128807;Xambrê (PR);84848;25,74
2016;4200051;Abdon Batista (SC);64723;25,66
2016;4200101;Abelardo Luz (SC);604764;34,77
2016;4200200;Agrolândia (SC);225853;35,69
2016;4200309;Agronômica (SC);138746;27,38
2016;4200408;Água Doce (SC);317772;30,85
2016;4200507;Águas de Chapecó (SC);100895;28,03
2016;4200556;Águas Frias (SC);87594;36,76
2016;4200606;Águas Mornas (SC);146847;37,15
2016;4200705;Alfredo Wagner (SC);213006;33,29
2016;4200754;Alto Bela Vista (SC);48789;22,17
2016;4200804;Anchieta (SC);138446;28,66
2016;4200903;Angelina (SC);114334;26,73
2016;4201000;Anita Garibaldi (SC);139125;35,18
2016;4201109;Anitápolis (SC);59910;31,47
2016;4201208;Antônio Carlos (SC);599424;28,05
2016;4201257;Apiúna (SC);386869;32,61
2016;4201273;Arabutã (SC);106411;23,17
2016;4201307;Araquari (SC);3206663;30,17
2016;4201406;Araranguá (SC);1572795;58,66
2016;4201505;Armazém (SC);165510;35,24
2016;4201604;Arroio Trinta (SC);89757;35,15
2016;4201653;Arvoredo (SC);91389;12,58
2016;4201703;Ascurra (SC);157751;46,92
2016;4201802;Atalanta (SC);97704;32,29
2016;4201901;Aurora (SC);150187;30,08
2016;4201950;Balneário Arroio do Silva (SC);142876;44,74
2016;4202008;Balneário Camboriú (SC);4931619;67,66
2016;4202057;Balneário Barra do Sul (SC);176327;46,86
2016;4202073;Balneário Gaivota (SC);128504;35,82
2016;4202081;Bandeirante (SC);62748;17,88
2016;4202099;Barra Bonita (SC);38423;13,6
2016;4202107;Barra Velha (SC);1300555;73,42
2016;4202131;Bela Vista do Toldo (SC);149702;16,21
2016;4202156;Belmonte (SC);49592;25,61
2016;4202206;Benedito Novo (SC);255623;31,65
2016;4202305;Biguaçu (SC);1523083;53,24
2016;4202404;Blumenau (SC);15405704;57,93
2016;4202438;Bocaina do Sul (SC);70413;19,3
2016;4202453;Bombinhas (SC);593209;63,34
2016;4202503;Bom Jardim da Serra (SC);116194;25
2016;4202537;Bom Jesus (SC);93091;33,91
2016;4202578;Bom Jesus do Oeste (SC);42793;24,7
2016;4202602;Bom Retiro (SC);285350;28,83
2016;4202701;Botuverá (SC);250925;23,32
2016;4202800;Braço do Norte (SC);1014142;48,79
2016;4202859;Braço do Trombudo (SC);140352;27,29
2016;4202875;Brunópolis (SC);76313;25,5
2016;4202909;Brusque (SC);5249639;47,94
2016;4203006;Caçador (SC);2733645;36,26
2016;4203105;Caibi (SC);183043;38,53
2016;4203154;Calmon (SC);76735;14,03
2016;4203204;Camboriú (SC);1211402;49,57
2016;4203253;Capão Alto (SC);107710;20,45
2016;4203303;Campo Alegre (SC);389858;27,92
2016;4203402;Campo Belo do Sul (SC);213741;24,49
2016;4203501;Campo Erê (SC);266885;38,52
2016;4203600;Campos Novos (SC);1952635;36,29
2016;4203709;Canelinha (SC);165500;44,98
2016;4203808;Canoinhas (SC);1452117;47,29
2016;4203907;Capinzal (SC);786850;41,71
2016;4203956;Capivari de Baixo (SC);634460;28,99
2016;4204004;Catanduvas (SC);402536;39,07
2016;4204103;Caxambu do Sul (SC);108914;28,68
2016;4204152;Celso Ramos (SC);57879;25,51
2016;4204178;Cerro Negro (SC);84986;15,44
2016;4204194;Chapadão do Lageado (SC);72603;15,16
2016;4204202;Chapecó (SC);8321372;57,48
2016;4204251;Cocal do Sul (SC);604411;35,4
2016;4204301;Concórdia (SC);2929909;52
2016;4204350;Cordilheira Alta (SC);188464;53,95
2016;4204400;Coronel Freitas (SC);257645;30,61
2016;4204459;Coronel Martins (SC);48932;21,42
2016;4204509;Corupá (SC);380267;36,95
2016;4204558;Correia Pinto (SC);520499;25,99
2016;4204608;Criciúma (SC);6898752;57,52
2016;4204707;Cunha Porã (SC);513283;50,33
2016;4204756;Cunhataí (SC);40674;23,89
2016;4204806;Curitibanos (SC);1226428;47,67
2016;4204905;Descanso (SC);220616;39,27
2016;4205001;Dionísio Cerqueira (SC);400590;52,78
2016;4205100;Dona Emma (SC);88075;28,24
2016;4205159;Doutor Pedrinho (SC);98778;27,49
2016;4205175;Entre Rios (SC);51106;19,76
2016;4205191;Ermo (SC);79092;22,81
2016;4205209;Erval Velho (SC);127052;33,16
2016;4205308;Faxinal dos Guedes (SC);402978;31,13
2016;4205357;Flor do Sertão (SC);40575;18,71
2016;4205407;Florianópolis (SC);18660876;73,58
2016;4205431;Formosa do Sul (SC);51673;24,34
2016;4205456;Forquilhinha (SC);714769;42,86
2016;4205506;Fraiburgo (SC);952107;43,13
2016;4205555;Frei Rogério (SC);60956;22,29
2016;4205605;Galvão (SC);80375;30,51
2016;4205704;Garopaba (SC);478206;60,51
2016;4205803;Garuva (SC);663048;36,35
2016;4205902;Gaspar (SC);2444847;43,23
2016;4206009;Governador Celso Ramos (SC);267761;48,66
2016;4206108;Grão-Pará (SC);197913;28,43
2016;4206207;Gravatal (SC);203118;51,58
2016;4206306;Guabiruba (SC);816352;41,15
2016;4206405;Guaraciaba (SC);276994;35,74
2016;4206504;Guaramirim (SC);1465631;45,1
2016;4206603;Guarujá do Sul (SC);148611;38,06
2016;4206652;Guatambú (SC);241884;19,74
2016;4206702;Herval d'Oeste (SC);393952;44,32
2016;4206751;Ibiam (SC);47560;16,27
2016;4206801;Ibicaré (SC);94381;31,95
2016;4206900;Ibirama (SC);387870;47,9
2016;4207007;Içara (SC);1890768;48,11
2016;4207106;Ilhota (SC);632582;47,66
2016;4207205;Imaruí (SC);173628;29,56
2016;4207304;Imbituba (SC);1369594;67
2016;4207403;Imbuia (SC);133387;36,31
2016;4207502;Indaial (SC);2321940;43,01
2016;4207577;Iomerê (SC);96916;19,28
2016;4207601;Ipira (SC);81058;28,77
2016;4207650;Iporã do Oeste (SC);243256;35,12
2016;4207684;Ipuaçu (SC);232908;22,89
2016;4207700;Ipumirim (SC);309827;29,14
2016;4207759;Iraceminha (SC);97004;28,45
2016;4207809;Irani (SC);196138;42,71
2016;4207858;Irati (SC);39324;24,66
2016;4207908;Irineópolis (SC);324905;27,88
2016;4208005;Itá (SC);220125;38,43
2016;4208104;Itaiópolis (SC);677198;28,59
2016;4208203;Itajaí (SC);19288428;71,49
2016;4208302;Itapema (SC);1581139;56,31
2016;4208401;Itapiranga (SC);727686;37,81
2016;4208450;Itapoá (SC);617185;72,17
2016;4208500;Ituporanga (SC);781570;44,16
2016;4208609;Jaborá (SC);123628;26,54
2016;4208708;Jacinto Machado (SC);289946;37,33
2016;4208807;Jaguaruna (SC);456298;40,52
2016;4208906;Jaraguá do Sul (SC);7768568;42,6
2016;4208955;Jardinópolis (SC);45527;18,93
2016;4209003;Joaçaba (SC);1488682;62,72
2016;4209102;Joinville (SC);25236074;53,28
2016;4209151;José Boiteux (SC);98297;26,76
2016;4209177;Jupiá (SC);53192;24,46
2016;4209201;Lacerdópolis (SC);88769;34,7
2016;4209300;Lages (SC);4749124;54,17
2016;4209409;Laguna (SC);784302;57,53
2016;4209458;Lajeado Grande (SC);38098;20,49
2016;4209508;Laurentino (SC);252520;45,02
2016;4209607;Lauro Müller (SC);324999;35,54
2016;4209706;Lebon Régis (SC);248571;26,31
